Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Milan Lucic,LW,STL,10.5,,,,,,,,,0.0,2.0,2.0,2.0,1.0,12.0,2.0,4.0,,,,,,
Lukas Rousek,RW,BUF,10.4,,,,,,,,,0.0,2.0,2.0,0.0,4.0,5.0,7.0,15.0,,,,,,
Jack Campbell,G,DET,10.4,,,Bangers and Mash,conor,21,246,163.4,0.28,,,,,,,,,1.0,137.0,0.8726114649681529,20.0,0.0,4.0
Danil Gushchin,RW,COL,10.2,,,,,,,,,1.0,1.0,2.0,0.0,4.0,2.0,7.0,4.0,,,,,,
Nicklas Backstrom,C,WSH,10.1,,,,,,,,,0.0,1.0,1.0,2.0,12.0,2.0,5.0,8.0,,,,,,1.0
Max Lajoie,D,SEA,10.0,,,,,,,,,0.0,1.0,1.0,0.0,1.0,12.0,7.0,7.0,,,,,,
Magnus Hellberg,G,DAL,9.8,,,,,,,,,,,,,,,,,1.0,59.0,0.921875,5.0,0.0,
Pavol Regenda,"LW,RW",SJ,9.7,,,,,,,,,0.0,0.0,0.0,2.0,7.0,11.0,5.0,5.0,,,,,,
Zack Ostapchuk,C,SJ,9.6,,,,,,,,,0.0,0.0,0.0,0.0,5.0,13.0,6.0,7.0,,,,,,
Ryan Winterton,C,SEA,9.6,,,,,,,,,0.0,0.0,0.0,0.0,10.0,10.0,4.0,9.0,,,,,,
Roby Jarventie,LW,EDM,9.4,,,,,,,,,0.0,1.0,1.0,4.0,5.0,5.0,6.0,7.0,,,,,,
Jan Jenik,RW,OTT,9.25,,,,,,,,,0.0,1.0,1.0,5.0,2.0,6.0,7.0,5.0,,,,,,
Chris Driedger,G,FLA,9.0,,,,,,,,,,,,,,,,,1.0,55.0,0.9166666666666666,5.0,0.0,
Liam Ohgren,LW,MIN,9.0,,,,,,,,,1.0,1.0,2.0,0.0,8.0,2.0,0.0,4.0,,,,,,
Grigori Denisenko,LW,VGK,8.9,,,,,,,,,0.0,0.0,0.0,2.0,5.0,14.0,2.0,6.0,,,,,,
Nikita Nesterenko,C,ANA,8.6,,,,,,,,,1.0,0.0,1.0,0.0,7.0,7.0,0.0,3.0,,,,,,
Philippe Myers,D,TOR,8.5,,,,,,,,,0.0,0.0,0.0,2.0,6.0,8.0,6.0,5.0,,,,,,
Mackenzie MacEachern,LW,VAN,8.4,,,,,,,,,0.0,1.0,1.0,0.0,4.0,10.0,2.0,8.0,,,,,,
Calle Rosen,D,WSH,8.1,,,,,,,,,0.0,1.0,1.0,2.0,5.0,2.0,7.0,6.0,,,,,,
Brett Seney,LW,CHI,7.9,,,,,,,,,0.0,0.0,0.0,6.0,1.0,9.0,6.0,4.0,,,,,,
Scott Sabourin,RW,TB,7.85,,,,,,,,,0.0,0.0,0.0,9.0,3.0,10.0,1.0,3.0,,,,,,
Lucas Johansen,D,VGK,7.8,,,,,,,,,0.0,1.0,1.0,4.0,4.0,1.0,7.0,6.0,,,,,,
Maxence Guenette,D,OTT,7.7,,,,,,,,,0.0,0.0,0.0,2.0,6.0,6.0,6.0,7.0,,,,,,
Raphael Lavoie,C,VGK,7.7,,,,,,,,,0.0,0.0,0.0,2.0,4.0,13.0,1.0,7.0,,,,,,
Dylan McIlrath,D,WSH,7.65,,,,,,,,,0.0,1.0,1.0,5.0,1.0,9.0,1.0,3.0,,,,,,
Brandon Biro,LW,SEA,7.6,,,,,,,,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,5.0,,,,,,
Yaroslav Askarov,G,SJ,7.6,,,,,,,,,,,,,,,,,1.0,33.0,0.9428571428571428,2.0,0.0,3.0
Mackie Samoskevich,C,FLA,7.6,,,,,,,,,0.0,0.0,0.0,0.0,11.0,5.0,3.0,7.0,,,,,,
John Leonard,LW,DET,7.4,,,,,,,,,1.0,0.0,1.0,0.0,5.0,1.0,5.0,6.0,,,,,,
Nolan Foote,LW,FLA,7.4,,,,,,,,,1.0,0.0,1.0,0.0,6.0,3.0,2.0,4.0,,,,,,
Mads Sogaard,G,OTT,7.2,,,,,,,,,,,,,,,,,1.0,116.0,0.8592592592592593,19.0,0.0,1.0
Matthew Highmore,C,NYI,7.2,,,,,,,,,0.0,2.0,2.0,0.0,1.0,3.0,4.0,7.0,,,,,,
Louis Domingue,G,NYR,7.0,,,,,,,,,,,,,,,,,1.0,25.0,0.9615384615384616,1.0,0.0,
Arshdeep Bains,LW,VAN,6.7,,,,,,,,,0.0,0.0,0.0,6.0,4.0,7.0,2.0,8.0,,,,,,
Kirby Dach,C,MTL,6.4,,,Coke Harbour Kingpins,Connor,21,244,,,0.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,,,,,,3.0
Logan Morrison,C,SEA,6.4,,,,,,,,,0.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,,,,,,
Jacob Peterson,C,SJ,6.1,,,,,,,,,0.0,0.0,0.0,2.0,3.0,6.0,5.0,6.0,,,,,,
Vasily Ponomarev,C,PIT,5.8,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,,,,,,
Marc McLaughlin,C,NJ,5.8,,,,,,,,,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,,,,,,
Lane Hutson,D,MTL,5.6,,,,,,,,,0.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,,,,,,1.0
Derrick Pouliot,D,NYR,5.6,,,,,,,,,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,,,,,,
Hugh McGing,LW,STL,5.6,,,,,,,,,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.0,,,,,,
Tobias Bjornfot,D,FLA,5.3,,,,,,,,,0.0,0.0,0.0,2.0,1.0,4.0,7.0,4.0,,,,,,
Adam Raska,LW,MIN,5.2,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,,,,,,
Shane Bowers,C,SJ,5.2,,,,,,,,,0.0,0.0,0.0,0.0,7.0,3.0,3.0,8.0,,,,,,
Brennan Othmann,LW,NYR,5.2,,,,,,,,,0.0,0.0,0.0,0.0,6.0,6.0,1.0,3.0,,,,,,1.0
Egor Afanasyev,LW,SJ,5.2,,,,,,,,,0.0,0.0,0.0,0.0,5.0,6.0,2.0,2.0,,,,,,
Justin Dowling,C,NYR,5.0,,,,,,,,,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,,,,,,
Patrik Koch,D,UTA,4.9,,,,,,,,,0.0,0.0,0.0,10.0,1.0,4.0,1.0,1.0,,,,,,
Vincent Iorio,D,SJ,4.8,,,,,,,,,0.0,0.0,0.0,0.0,6.0,3.0,3.0,6.0,,,,,,
Filip Roos,D,OTT,4.8,,,,,,,,,0.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,,,,,,
Sam Poulin,LW,PIT,4.5,,,,,,,,,0.0,0.0,0.0,2.0,2.0,5.0,3.0,3.0,,,,,,
Emil Andrae,D,PHI,4.4,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,,,,,,
Lukas Cormier,D,VGK,4.4,,,,,,,,,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,,,,,,
Jack Thompson,D,SJ,4.4,,,,,,,,,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,,,,,,
Frank Nazar,C,CHI,4.2,,,,,,,,,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,,,,,,
Isak Rosen,RW,BUF,4.0,,,,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,2.0,7.0,,,,,,
Victor Soderstrom,D,BOS,4.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,,,,,,
Luca Del Bel Belluz,C,CBJ,3.8,,,,,,,,,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,
Jean-Luc Foudy,C,MIN,3.8,,,,,,,,,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,,,,,,
Pierrick Dube,RW,WSH,3.7,,,,,,,,,0.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,,,,,,
Graeme Clarke,RW,WSH,3.7,,,,,,,,,0.0,0.0,0.0,2.0,2.0,6.0,0.0,3.0,,,,,,
Kale Clague,D,WPG,3.7,,,,,,,,,0.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,,,,,,
Fraser Minten,C,BOS,3.7,,,,,,,,,0.0,0.0,0.0,2.0,3.0,4.0,1.0,4.0,,,,,,
Scott Morrow,D,NYR,3.6,,,,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,,,,,,
Linus Karlsson,C,VAN,3.6,,,,,,,,,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,,,,,,
Georgii Merkulov,LW,BOS,3.6,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,,,,,,
Justin Sourdif,RW,WSH,3.6,,,,,,,,,0.0,0.0,0.0,0.0,2.0,5.0,2.0,3.0,,,,,,
Joona Koppanen,LW,PIT,3.6,,,,,,,,,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,,,,,,
Logan Mailloux,D,STL,3.6,,,,,,,,,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,,,,,,1.0
Michael Hutchinson,G,NJ,3.6,,,,,,,,,,,,,,,,,0.0,33.0,0.9166666666666666,3.0,0.0,
Malcolm Subban,G,STL,3.4,,,,,,,,,,,,,,,,,0.0,32.0,0.9142857142857143,3.0,0.0,
Cole Schwindt,C,FLA,3.3,,,,,,,,,0.0,0.0,0.0,2.0,1.0,5.0,1.0,4.0,,,,,,
Connor Mackey,D,NYR,3.25,,,,,,,,,0.0,0.0,0.0,5.0,1.0,1.0,3.0,1.0,,,,,,
Brad Lambert,C,WPG,3.2,,,,,,,,,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,,,,,,
Emil Heineman,LW,NYI,3.2,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,,,,,,
Akito Hirose,D,VAN,3.2,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,,,,,,
Nikolas Matinpalo,D,OTT,3.2,,,,,,,,,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,,,,,,
Lucas Condotta,C,MTL,3.2,,,,,,,,,0.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,,,,,,
Cutter Gauthier,LW,ANA,3.2,,,,,,,,,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,,,,,,1.0
Adam Gaudette,C,SJ,3.0,,,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,,,,,,
Brett Murray,LW,PIT,2.9,,,,,,,,,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,,,,,,
Dylan Coghlan,D,VGK,2.8,,,,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,,,,,,
Justin Kirkland,C,CGY,2.8,,,,,,,,,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,,,,,,
Aku Raty,RW,UTA,2.8,,,,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,,,,,,
Ruslan Iskhakov,LW,NYI,2.8,,,,,,,,,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,
Alex Steeves,LW,BOS,2.8,,,,,,,,,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,,,,,,
Glenn Gawdin,C,LA,2.5,,,,,,,,,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,,,,,,
Marian Studenic,LW,SEA,2.5,,,,,,,,,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,,,,,,
Cameron Crotty,D,OTT,2.4,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,,,,,,
Oskar Olausson,RW,SJ,2.4,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,,,,,,
Sammy Walker,C,UTA,2.4,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,,,,,,
Marshall Rifai,D,TOR,2.4,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,,,,,,
Tyler Angle,C,CBJ,2.4,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,,,,,,
Max Comtois,LW,VGK,2.4,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,
Gage Goncalves,C,TB,2.3,,,,,,,,,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,,,,,,
Maksymilian Szuber,D,UTA,2.1,,,,,,,,,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,,,,,,
Zach Aston-Reese,"C,LW",CBJ,2.1,,,,,,,,,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,,,,,,
Grant Hutton,D,NYI,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,,,,,,
John Hayden,C,SEA,2.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,,,,,,
Felix Sandstrom,G,BUF,1.8,,,,,,,,,,,,,,,,,1.0,79.0,0.8229166666666666,17.0,0.0,
Cale Fleury,D,SEA,1.6,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,,,,,,
Alexander Petrovic,D,DAL,1.6,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,,,,,,
Brian Halonen,LW,NJ,1.6,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,,,,,,
Anton Blidh,LW,NYR,1.3,,,,,,,,,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,,,,,,
Mavrik Bourque,C,DAL,1.2,,,,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,1.0
Callahan Burke,C,PIT,1.2,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,,,,,
Declan Carlile,D,TB,1.2,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,,,
Yan Kuznetsov,D,CGY,1.2,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,,,,,,
Samuel Laberge,LW,SJ,1.2,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,,,,,,
Jujhar Khaira,LW,TB,1.2,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,
Gustav Olofsson,D,SEA,1.2,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,
Kole Lind,RW,DAL,0.8,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,
Rhett Gardner,C,PHI,0.8,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,
Riley Nash,C,NYR,0.8,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,
Oskar Lindblom,LW,SJ,0.8,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,
Ethan Del Mastro,D,CHI,0.8,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,,,,,
Jiri Kulich,C,BUF,0.8,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,1.0
Cole McWard,D,NYI,0.4,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,
Joe Snively,C,DET,0.4,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,,,,,
Brandon Scanlin,D,NYR,0.4,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,
Jake Leschyshyn,C,BUF,0.4,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,
Victor Mete,D,PHI,0.4,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,
Yaniv Perets,G,PHI,0.2,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,
Topi Niemela,D,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Garin Bjorklund,G,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Daniil Chayka,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Phil Kessel,RW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,2.0
Donovan Sebrango,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Noel Gunler,RW,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Cole Reinhardt,LW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Derick Brassard,"C,LW",OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Danila Klimovich,RW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Jan Mysak,C,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Carey Price,G,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Samuel Helenius,C,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Evan Nause,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Filip Engaras,C,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Rory Kerins,C,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Kisakov,LW,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Aatu Raty,C,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Ville Koivunen,LW,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Ben Roger,D,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Artem Grushnikov,D,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Kris Russell,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Will Cranley,G,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Philippe Daoust,C,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Remi Poirier,G,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Tristen Robins,C,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Samu Tuomaala,RW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Connor McClennon,RW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Jack Finley,C,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Aleksi Heimosalmi,D,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Roni Hirvonen,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Francesco Pinelli,C,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Cross Hanas,LW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Samuel Knazko,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Alexander Pashin,RW,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Thomas Greiss,G,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Blake Comeau,LW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam Cracknell,RW,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jan Bednar,G,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Lukas Svejkovsky,RW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
David Krejci,C,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeff Malott,LW,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Bogdan Trineyev,LW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Tanner Dickinson,C,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Wyatt Newpower,D,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Dmitry Ovchinnikov,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Elliot Desnoyers,LW,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Daniel Torgersson,LW,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Cale Morris,G,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Ozzy Wiesblatt,RW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jackson Cates,"C,LW",CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
William Villeneuve,D,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Antonio Stranges,LW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Martin Chromiak,RW,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Josh Dunne,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Jesper Vikman,G,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam Scheel,G,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Tullio,RW,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Helge Grans,D,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan O'Rourke,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Evan Vierling,C,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Kiersted,D,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Jonathan Bernier,G,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Zachary Uens,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Dylan Garand,G,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Eemil Viro,D,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Jonathan Toews,C,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Leevi Merilainen,G,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeremie Poirier,D,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Luke Prokop,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Nolan Allan,D,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
William Dufour,RW,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Raivis Ansons,RW,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Calle Clang,G,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Chase Stillman,RW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Bear Hughes,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Mike Hardman,RW,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Zachary L'Heureux,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Carson Lambos,D,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Jacob Perreault,RW,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jaydon Dureau,LW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Ronan Seeley,D,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Xavier Bourgault,C,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Pavel Novak,RW,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Ole Holm,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Fabian Lysell,RW,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Chaz Lucius,C,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Zayde Wisdom,RW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryder Rolston,RW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Sebastian Cossa,G,DET,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Brandon Coe,RW,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Carter Savoie,LW,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Boucher,RW,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
James Neal,LW,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam Wilsby,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyrel Bauer,D,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Jaxson Stauber,G,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Colton Dach,C,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Julian Napravnik,LW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Alexis Gendron,RW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Nathan Staios,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Owen Sillinger,LW,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Roman Ahcan,LW,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Pavel Cajan,G,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Nolan Lalonde,G,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Jacob Gaucher,C,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Colin Felix,D,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyson Feist,D,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrick Giles,C,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Noah Laaouan,D,ARI,0.0,,,,,,,,,,,,,,,,,,,,,,
Ethen Frank,RW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley Piercey,RW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Domenic DiVincentiis,G,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Drew Worrad,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Trenton Bliss,LW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Brennan Saulnier,LW,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
John Parker-Jones,D,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Joseph Abate,LW,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Griffin Mendel,D,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Christoffer Sedoff,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Bobby Lynch,RW,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Seamus Malone,C,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Andrew Perrott,D,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Kyle McDonald,RW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Graham Slaggert,LW,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Tommy Miller,D,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Kirill Kudryavtsev,D,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Hofer,RW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Kai Schwindt,LW,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Bryce McConnell-Barker,C,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Calle Odelius,D,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Gavin Hayes,LW,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Ty Nelson,D,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Alexander Suzdalev,LW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Danil Zhilkin,C,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Samuel Savoie,C,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Ludwig Persson,LW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Lucas Edmonds,RW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Tomas Hamara,D,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Michael Buchinger,D,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
